From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-12-29 23:00:00,2022-12-30 00:00:00,378.5,467.75,95.3,47.25,142.68,98.38,7.8,2.35,2.12,2.65,6.93,,77.53,0.3,78.28,5.38,996.23,14.62,0.0
2022-12-30 00:00:00,2022-12-30 01:00:00,396.25,504.5,130.3,41.45,171.6,92.4,8.0,2.3,2.38,2.62,6.57,,80.42,0.23,155.85,5.0,995.93,14.3,0.0
2022-12-30 01:00:00,2022-12-30 02:00:00,377.0,453.0,54.05,41.72,95.75,102.27,6.55,2.07,2.5,2.88,7.22,,80.88,0.35,121.8,5.17,995.9,14.07,0.0
2022-12-30 02:00:00,2022-12-30 03:00:00,349.25,430.5,17.45,30.6,48.1,104.5,4.85,0.6,2.67,2.77,5.67,,80.53,0.47,129.55,5.15,995.65,14.05,0.0
2022-12-30 03:00:00,2022-12-30 04:00:00,308.0,378.5,31.55,32.35,63.9,109.7,5.12,0.8,2.33,2.35,4.75,,83.2,0.3,113.3,5.17,995.3,13.62,0.0
2022-12-30 04:00:00,2022-12-30 05:00:00,289.25,359.75,17.77,31.2,48.93,113.6,4.58,0.62,2.42,2.17,4.88,,85.08,0.47,119.35,5.32,994.85,13.43,0.0
2022-12-30 05:00:00,2022-12-30 06:00:00,256.25,321.75,17.07,33.0,50.05,110.0,4.35,0.53,3.05,1.78,4.17,,83.65,0.35,103.0,5.3,995.1,13.47,0.0
2022-12-30 06:00:00,2022-12-30 07:00:00,243.25,308.5,21.93,32.58,54.6,106.58,4.43,0.5,2.48,1.6,3.1,,83.62,0.53,127.95,5.33,995.4,13.4,0.0
2022-12-30 07:00:00,2022-12-30 08:00:00,239.25,302.0,30.55,29.32,59.83,94.9,5.38,0.57,2.38,1.58,2.78,,83.42,0.45,152.75,15.35,995.95,13.47,0.0
2022-12-30 08:00:00,2022-12-30 09:00:00,246.5,291.5,17.88,27.3,45.35,94.55,5.6,0.53,4.45,1.6,2.8,,79.15,0.73,148.57,55.1,996.8,14.22,0.0
2022-12-30 09:00:00,2022-12-30 10:00:00,259.0,314.75,13.47,25.9,39.35,94.28,5.75,0.57,9.8,1.6,2.65,,73.7,0.8,144.95,128.4,997.62,14.95,0.0
2022-12-30 10:00:00,2022-12-30 11:00:00,265.75,345.0,8.42,26.25,34.7,99.2,6.42,0.5,16.4,1.55,2.33,,65.08,1.1,145.8,170.05,997.92,16.35,0.0
2022-12-30 11:00:00,2022-12-30 12:00:00,266.25,344.5,5.62,31.95,37.55,117.23,7.22,0.4,19.83,1.5,2.17,,56.35,0.77,159.28,246.72,997.58,18.18,0.0
2022-12-30 12:00:00,2022-12-30 13:00:00,255.25,330.75,3.15,32.1,34.83,117.88,6.97,0.3,28.5,1.55,2.15,,53.7,0.85,124.0,211.45,996.7,18.48,0.0
2022-12-30 13:00:00,2022-12-30 14:00:00,230.25,309.0,2.98,25.1,28.0,113.38,7.78,0.2,36.17,,,,52.23,0.83,121.5,251.62,995.88,19.12,0.0
2022-12-30 14:00:00,2022-12-30 15:00:00,204.0,267.75,3.45,23.72,27.15,106.7,7.67,0.83,34.5,,,,55.3,0.78,135.88,124.78,995.32,18.45,0.0
2022-12-30 15:00:00,2022-12-30 16:00:00,202.0,263.5,3.05,31.67,34.7,99.38,8.12,0.92,31.83,4.85,4.5,,55.75,0.85,136.85,131.65,995.22,18.6,0.0
2022-12-30 16:00:00,2022-12-30 17:00:00,211.5,282.0,4.62,36.78,41.48,95.25,7.93,0.95,25.4,0.93,0.85,,57.73,0.57,150.7,47.3,995.08,17.92,0.0
2022-12-30 17:00:00,2022-12-30 18:00:00,180.5,245.25,51.55,63.95,115.4,78.97,7.47,1.55,2.83,1.1,3.08,,67.0,0.23,161.85,9.7,995.4,16.17,0.0
2022-12-30 18:00:00,2022-12-30 19:00:00,196.0,292.5,138.32,59.0,197.7,85.7,7.8,2.42,2.52,1.8,6.2,,76.1,0.2,120.78,5.2,995.9,14.8,0.0
2022-12-30 19:00:00,2022-12-30 20:00:00,224.5,348.5,255.3,56.72,311.88,99.55,6.75,3.4,2.55,2.42,8.73,,81.4,0.23,175.03,5.12,996.23,14.28,0.0
2022-12-30 20:00:00,2022-12-30 21:00:00,274.25,406.75,343.53,54.35,398.0,106.08,6.65,3.9,2.33,2.85,9.75,,84.83,0.22,265.05,5.05,996.75,13.97,0.0
2022-12-30 21:00:00,2022-12-30 22:00:00,315.0,452.0,463.92,55.38,488.3,109.68,7.8,4.88,2.82,3.3,11.35,,86.93,0.22,163.68,5.05,997.08,13.78,0.0
2022-12-30 22:00:00,2022-12-30 23:00:00,361.0,491.25,459.0,49.3,495.0,112.82,8.1,4.75,2.95,3.45,12.4,,88.5,0.38,193.67,4.85,997.35,13.5,0.0
2022-12-30 23:00:00,2022-12-31 00:00:00,378.5,514.5,362.43,46.5,408.95,97.6,7.97,4.02,2.72,3.27,12.35,,89.33,0.48,251.4,4.83,997.1,13.28,0.0
2022-12-31 00:00:00,2022-12-31 01:00:00,382.5,514.0,203.6,41.67,245.1,104.78,7.47,3.23,3.0,3.33,13.05,,90.05,0.7,236.7,4.8,996.77,13.3,0.0
2022-12-31 01:00:00,2022-12-31 02:00:00,395.0,514.25,30.25,31.43,61.67,107.45,5.62,1.53,2.5,2.62,10.7,,90.58,0.4,236.4,4.9,996.67,13.53,0.0
2022-12-31 02:00:00,2022-12-31 03:00:00,293.5,387.0,4.45,24.6,29.05,95.3,4.6,0.5,2.7,1.75,4.95,,89.97,0.45,252.1,4.88,996.5,13.9,0.0
2022-12-31 03:00:00,2022-12-31 04:00:00,259.5,345.0,4.35,23.75,28.13,94.42,4.17,0.55,4.93,1.6,3.97,,88.93,0.47,272.15,4.75,996.38,13.97,0.0
2022-12-31 04:00:00,2022-12-31 05:00:00,231.0,310.5,2.85,19.55,22.45,98.8,3.78,0.47,7.77,1.37,2.75,,87.72,0.5,263.82,4.78,996.27,14.03,0.0
2022-12-31 05:00:00,2022-12-31 06:00:00,221.0,279.75,2.83,19.88,22.65,100.23,3.75,0.35,8.88,1.28,2.23,,86.22,0.4,258.18,4.83,996.38,13.9,0.0
2022-12-31 06:00:00,2022-12-31 07:00:00,214.5,253.75,3.72,22.68,26.42,99.92,3.83,0.3,7.1,1.05,1.88,,86.42,0.35,243.53,4.88,996.83,13.95,0.0
2022-12-31 07:00:00,2022-12-31 08:00:00,191.75,232.0,4.57,20.25,24.75,85.6,6.12,0.15,7.45,0.93,1.8,,86.28,0.47,253.15,12.07,997.18,13.97,0.0
2022-12-31 08:00:00,2022-12-31 09:00:00,145.25,172.5,6.73,20.35,27.02,74.7,6.6,0.1,7.67,0.7,1.4,,84.15,0.4,244.07,71.62,997.77,14.27,0.0
2022-12-31 09:00:00,2022-12-31 10:00:00,122.0,155.0,8.5,19.3,27.75,74.77,6.73,0.15,10.62,0.72,2.03,,77.18,0.6,255.32,123.97,998.62,15.03,0.0
2022-12-31 10:00:00,2022-12-31 11:00:00,138.25,155.5,6.3,15.92,22.2,75.9,6.8,0.1,15.18,0.73,2.82,,71.77,0.62,250.88,188.07,998.9,15.77,0.0
2022-12-31 11:00:00,2022-12-31 12:00:00,130.0,164.0,4.38,16.02,20.4,85.15,6.62,0.1,20.3,0.72,2.73,,65.65,0.65,262.5,280.43,998.25,16.75,0.0
2022-12-31 12:00:00,2022-12-31 13:00:00,121.75,160.75,4.17,17.98,22.17,91.2,6.33,0.1,26.77,0.83,4.6,,61.4,0.77,258.35,349.48,997.37,17.73,0.0
2022-12-31 13:00:00,2022-12-31 14:00:00,121.5,168.75,4.05,18.88,22.92,89.18,6.05,0.1,33.58,0.85,5.85,,59.02,0.8,266.5,349.25,996.47,18.07,0.0
2022-12-31 14:00:00,2022-12-31 15:00:00,108.5,162.5,3.78,19.65,23.38,86.45,6.03,0.7,36.0,0.82,5.72,,56.5,0.9,273.5,263.02,995.7,18.33,0.0
2022-12-31 15:00:00,2022-12-31 16:00:00,92.0,144.5,3.05,19.15,22.2,76.3,7.58,0.6,34.7,0.7,4.02,,54.75,0.65,266.92,166.25,995.38,18.33,0.0
2022-12-31 16:00:00,2022-12-31 17:00:00,92.0,139.5,4.12,25.02,29.18,69.5,6.53,0.7,27.52,0.9,4.2,,58.43,0.9,278.98,54.27,995.22,17.35,0.0
2022-12-31 17:00:00,2022-12-31 18:00:00,91.75,141.0,8.95,42.38,51.3,63.98,6.88,0.8,9.78,1.0,4.5,,65.95,0.38,246.53,10.07,995.33,16.05,0.0
2022-12-31 18:00:00,2022-12-31 19:00:00,96.75,158.75,31.53,46.8,78.32,63.0,6.9,1.02,2.15,1.15,5.55,,74.65,0.55,227.02,4.6,995.75,14.72,0.0
2022-12-31 19:00:00,2022-12-31 20:00:00,120.75,188.5,26.57,44.68,71.22,73.85,6.72,1.1,2.25,1.55,7.55,,78.8,0.4,232.23,4.75,996.35,14.22,0.0
2022-12-31 20:00:00,2022-12-31 21:00:00,143.5,197.5,41.38,40.92,82.17,78.9,5.85,1.25,2.08,1.38,6.1,,81.58,0.65,231.3,4.7,996.73,13.72,0.0
2022-12-31 21:00:00,2022-12-31 22:00:00,161.0,205.5,75.0,37.73,112.85,80.6,6.08,1.57,2.08,1.77,9.75,,85.47,0.52,255.38,4.6,996.8,12.93,0.0
2022-12-31 22:00:00,2022-12-31 23:00:00,194.5,244.75,101.65,35.25,136.83,79.85,6.5,1.92,2.2,2.23,11.27,,87.72,0.55,248.98,4.62,996.85,12.5,0.0
2022-12-31 23:00:00,2023-01-01 00:00:00,207.0,253.0,117.9,29.7,147.78,73.3,6.78,2.07,2.42,2.05,9.83,,89.27,0.53,248.68,4.6,997.17,12.12,0.0
2023-01-01 00:00:00,2023-01-01 01:00:00,211.0,260.25,83.03,28.07,111.2,69.33,6.73,1.92,2.73,2.12,9.62,,90.15,0.5,240.68,4.7,997.3,12.0,0.0
2023-01-01 01:00:00,2023-01-01 02:00:00,203.75,251.0,66.0,22.0,87.95,71.42,5.62,1.83,2.3,1.98,8.95,,90.52,0.47,258.38,4.6,996.9,11.82,0.0
2023-01-01 02:00:00,2023-01-01 03:00:00,195.75,235.0,55.5,21.45,76.65,63.05,5.05,0.7,2.35,1.78,8.18,,91.0,0.5,253.98,4.65,996.53,11.8,0.0
2023-01-01 03:00:00,2023-01-01 04:00:00,180.25,217.0,67.05,23.68,90.7,62.48,5.3,0.72,2.42,1.52,7.15,,91.2,0.6,245.95,4.65,996.05,11.68,0.0
2023-01-01 04:00:00,2023-01-01 05:00:00,164.75,191.25,68.17,20.48,88.6,64.2,5.47,0.55,2.12,1.3,4.77,,91.47,0.55,238.72,4.67,996.08,11.55,0.0
2023-01-01 05:00:00,2023-01-01 06:00:00,134.25,155.75,32.75,21.28,53.95,64.62,5.03,0.25,2.17,0.97,2.75,,91.62,0.42,228.07,4.78,996.4,11.47,0.0
2023-01-01 06:00:00,2023-01-01 07:00:00,103.75,114.75,18.65,23.42,42.08,63.35,4.87,0.15,2.08,0.8,1.77,,91.77,0.55,223.8,4.85,996.88,11.68,0.0
2023-01-01 07:00:00,2023-01-01 08:00:00,90.5,100.75,21.92,22.95,44.85,57.73,6.05,0.1,1.97,0.75,1.15,,91.77,0.45,230.45,14.65,997.6,11.6,0.0
2023-01-01 08:00:00,2023-01-01 09:00:00,89.0,103.0,18.8,28.95,47.8,51.02,6.2,0.1,4.88,0.78,1.08,,89.55,0.28,215.42,102.75,998.03,12.75,0.0
2023-01-01 09:00:00,2023-01-01 10:00:00,92.5,123.75,11.6,29.77,41.38,52.6,6.3,0.12,11.2,0.77,1.2,,80.28,0.38,238.55,157.55,998.9,14.28,0.0
2023-01-01 10:00:00,2023-01-01 11:00:00,108.5,134.0,8.18,28.3,36.58,55.93,6.7,0.12,22.12,0.9,1.58,,67.47,0.45,270.5,168.55,999.48,16.15,0.0
2023-01-01 11:00:00,2023-01-01 12:00:00,125.5,146.75,6.6,25.9,32.48,61.02,7.25,0.12,35.62,0.85,1.6,,58.45,0.5,249.78,287.25,999.35,17.88,0.0
2023-01-01 12:00:00,2023-01-01 13:00:00,123.0,162.75,3.07,19.75,21.77,67.3,7.77,0.05,50.15,0.85,2.12,,53.3,0.6,225.25,313.35,998.48,18.75,0.0
2023-01-01 13:00:00,2023-01-01 14:00:00,106.0,143.0,2.4,16.88,19.3,67.3,8.3,0.0,55.93,0.73,1.88,,51.15,0.33,191.53,301.2,997.48,18.88,0.0
2023-01-01 14:00:00,2023-01-01 15:00:00,89.75,119.5,2.23,16.2,18.45,64.65,8.6,0.7,60.17,0.6,2.15,,48.7,0.3,233.05,245.77,996.8,19.23,0.0
2023-01-01 15:00:00,2023-01-01 16:00:00,88.75,120.0,2.05,19.93,21.98,63.47,8.6,0.75,56.8,0.8,3.12,,51.23,0.45,295.4,125.47,996.75,18.6,0.0
2023-01-01 16:00:00,2023-01-01 17:00:00,94.75,141.75,1.3,17.32,18.6,56.42,8.35,0.7,52.55,0.62,2.48,,54.38,0.7,258.33,56.23,996.68,17.9,0.0
2023-01-01 17:00:00,2023-01-01 18:00:00,86.75,138.75,3.2,29.35,32.62,50.62,7.85,0.9,26.45,0.62,2.77,,61.6,0.3,187.0,12.8,996.7,16.57,0.0
2023-01-01 18:00:00,2023-01-01 19:00:00,83.75,156.0,23.18,49.7,72.82,49.25,7.7,1.27,2.12,0.82,4.58,,70.1,0.42,172.32,4.62,997.17,15.1,0.0
2023-01-01 19:00:00,2023-01-01 20:00:00,92.0,201.0,120.92,51.15,172.4,53.25,7.25,2.17,2.0,1.2,7.1,,76.22,0.35,210.8,4.68,997.57,14.28,0.0
2023-01-01 20:00:00,2023-01-01 21:00:00,118.25,292.0,279.47,52.02,331.0,57.07,8.18,3.35,2.05,1.88,11.35,,81.07,0.38,172.93,4.8,998.1,13.78,0.0
2023-01-01 21:00:00,2023-01-01 22:00:00,150.5,334.25,421.15,48.32,457.87,64.15,9.45,4.3,2.28,2.42,12.65,,84.1,0.38,255.33,4.55,998.23,13.38,0.0
2023-01-01 22:00:00,2023-01-01 23:00:00,184.0,397.25,487.0,40.38,,66.82,10.8,4.9,2.83,2.8,13.88,,87.12,0.35,194.9,4.67,998.28,13.03,0.0
2023-01-01 23:00:00,2023-01-02 00:00:00,227.75,451.0,489.5,36.48,,69.2,11.45,4.77,8.45,2.95,13.93,,88.5,0.2,88.75,5.05,998.33,12.7,0.0
2023-01-02 00:00:00,2023-01-02 01:00:00,261.5,372.5,381.73,35.62,417.05,65.38,10.43,3.65,16.8,2.77,11.8,,89.65,0.15,80.98,5.03,998.2,12.55,0.0
2023-01-02 01:00:00,2023-01-02 02:00:00,265.0,349.0,146.55,28.23,174.6,78.45,4.82,2.23,6.7,2.15,8.32,,90.55,0.35,105.48,5.2,997.93,12.8,0.0
2023-01-02 02:00:00,2023-01-02 03:00:00,255.25,296.75,6.9,23.7,30.6,72.3,3.25,0.3,5.35,1.57,4.92,,90.7,0.62,179.65,4.9,997.73,13.32,0.0
2023-01-02 03:00:00,2023-01-02 04:00:00,227.75,248.25,5.0,22.4,27.4,70.1,3.0,0.27,6.1,1.32,3.7,,90.97,0.65,196.93,4.83,997.35,13.2,0.0
2023-01-02 04:00:00,2023-01-02 05:00:00,204.25,226.5,6.45,23.57,30.05,75.97,2.93,0.2,5.65,1.2,2.98,,91.12,0.4,170.57,4.95,996.95,13.27,0.0
2023-01-02 05:00:00,2023-01-02 06:00:00,206.0,255.25,10.43,32.92,43.45,81.68,2.77,0.28,21.6,1.27,3.8,,90.6,0.17,126.95,4.9,997.2,13.3,0.0
2023-01-02 06:00:00,2023-01-02 07:00:00,228.75,305.25,12.25,34.52,46.77,84.25,2.93,0.3,23.15,1.4,4.67,,89.9,0.3,267.57,4.7,997.75,13.3,0.0
2023-01-02 07:00:00,2023-01-02 08:00:00,234.75,313.5,11.85,34.05,45.92,82.83,5.7,0.3,15.38,1.5,4.78,,88.27,0.7,230.6,9.97,998.7,13.3,0.0
2023-01-02 08:00:00,2023-01-02 09:00:00,240.75,303.0,15.38,35.17,50.55,75.7,6.8,0.3,17.12,1.4,4.6,,84.48,0.5,172.43,54.23,999.58,13.57,0.0
2023-01-02 09:00:00,2023-01-02 10:00:00,264.25,321.25,15.9,36.15,52.0,75.95,6.92,0.3,25.85,1.3,4.2,,77.83,0.4,153.25,114.32,1000.17,14.4,0.0
2023-01-02 10:00:00,2023-01-02 11:00:00,304.75,364.0,16.95,43.33,60.25,80.15,7.15,0.45,22.7,1.4,4.33,,72.42,0.93,42.17,151.35,1000.65,15.15,0.0
2023-01-02 11:00:00,2023-01-02 12:00:00,326.25,418.0,12.7,46.32,59.03,84.83,7.6,0.53,28.5,1.65,4.95,,67.72,0.53,94.23,204.9,1000.3,16.1,0.0
2023-01-02 12:00:00,2023-01-02 13:00:00,347.25,433.25,9.03,41.17,50.23,94.55,8.3,0.35,37.53,1.48,4.8,,64.3,0.68,103.72,190.28,999.7,16.75,0.0
2023-01-02 13:00:00,2023-01-02 14:00:00,305.75,382.75,6.97,37.9,44.75,94.67,7.03,0.27,28.82,1.28,4.05,,66.17,0.72,120.47,123.47,998.73,16.35,0.0
2023-01-02 14:00:00,2023-01-02 15:00:00,271.5,337.75,5.83,42.35,48.15,96.35,6.58,0.9,31.25,1.22,3.88,,66.57,0.5,62.2,115.7,998.03,16.3,0.0
2023-01-02 15:00:00,2023-01-02 16:00:00,279.25,347.5,5.88,40.88,46.73,94.8,6.82,1.05,35.4,1.45,4.85,,67.47,0.9,31.42,89.15,997.55,16.23,0.0
2023-01-02 16:00:00,2023-01-02 17:00:00,282.0,376.25,6.33,44.3,50.62,85.0,7.3,1.15,24.2,1.88,6.12,,70.8,0.85,38.33,40.85,997.4,15.57,0.0
2023-01-02 17:00:00,2023-01-02 18:00:00,287.0,392.25,15.3,49.5,64.9,79.2,7.12,1.4,10.05,2.08,7.1,,76.25,0.35,103.2,8.75,997.73,14.62,0.0
2023-01-02 18:00:00,2023-01-02 19:00:00,279.25,379.5,32.07,44.97,77.05,75.43,7.1,1.35,5.65,2.12,7.67,,80.17,0.78,199.98,4.58,998.3,14.23,0.0
2023-01-02 19:00:00,2023-01-02 20:00:00,253.5,337.0,16.83,35.33,52.15,76.3,5.75,1.0,3.75,1.32,4.72,,81.6,0.88,213.25,4.43,998.8,13.75,0.0
2023-01-02 20:00:00,2023-01-02 21:00:00,221.5,252.25,50.83,35.33,86.15,82.18,5.45,1.35,,1.3,4.42,,84.23,0.35,160.2,4.75,999.25,13.3,0.0
2023-01-02 21:00:00,2023-01-02 22:00:00,235.25,269.25,81.88,31.48,113.5,89.2,5.45,1.67,,2.08,5.42,,86.53,0.2,210.65,4.7,999.55,12.85,0.0
2023-01-02 22:00:00,2023-01-02 23:00:00,247.75,290.25,67.28,25.62,92.9,86.6,5.05,1.48,,1.77,5.3,,88.25,0.4,219.93,4.52,999.8,12.55,0.0
2023-01-02 23:00:00,2023-01-03 00:00:00,227.5,261.25,77.35,22.3,99.9,79.42,5.12,1.45,,1.63,4.72,,89.45,0.3,203.22,4.65,999.43,12.25,0.0
2023-01-03 00:00:00,2023-01-03 01:00:00,227.25,261.75,55.43,22.22,77.55,76.08,5.63,1.32,,1.62,4.65,,89.62,0.47,252.38,4.45,999.18,12.47,0.0
2023-01-03 01:00:00,2023-01-03 02:00:00,235.25,260.75,54.58,22.83,77.38,77.85,5.83,1.3,,1.5,4.35,,89.57,0.53,245.2,4.47,999.0,12.57,0.0
2023-01-03 02:00:00,2023-01-03 03:00:00,220.5,260.75,55.85,22.35,77.85,70.7,5.9,0.9,,1.5,4.75,,89.05,0.38,264.32,4.5,998.7,12.83,0.0
2023-01-03 03:00:00,2023-01-03 04:00:00,223.0,277.5,52.5,27.9,80.47,68.83,7.25,0.85,,1.42,5.03,,87.88,0.38,139.65,4.85,998.58,12.95,0.0
2023-01-03 04:00:00,2023-01-03 05:00:00,244.5,331.25,5.53,26.02,31.53,75.28,18.82,0.33,,1.23,4.55,,82.12,0.65,41.27,5.25,998.43,13.05,0.0
2023-01-03 05:00:00,2023-01-03 06:00:00,271.25,352.25,3.2,21.77,24.98,74.35,20.67,0.3,,1.05,3.7,,79.62,0.73,32.65,5.2,998.45,13.03,0.0
2023-01-03 06:00:00,2023-01-03 07:00:00,260.25,315.5,1.95,19.85,21.8,73.28,15.0,0.3,,0.97,3.22,,79.8,0.63,37.85,5.12,998.92,12.9,0.0
2023-01-03 07:00:00,2023-01-03 08:00:00,240.25,289.75,2.88,22.6,25.4,69.35,10.5,0.3,,0.9,2.77,,79.55,0.5,112.25,8.55,999.53,12.8,0.0
2023-01-03 08:00:00,2023-01-03 09:00:00,234.0,289.5,5.67,23.67,29.27,61.17,9.17,0.33,,0.97,2.78,,78.15,0.45,275.45,28.23,1000.45,12.97,0.0
2023-01-03 09:00:00,2023-01-03 10:00:00,245.0,320.0,7.25,22.08,29.32,56.88,9.38,0.32,,0.9,3.23,,75.0,0.65,137.35,63.17,1001.25,13.35,0.0
2023-01-03 10:00:00,2023-01-03 11:00:00,262.0,331.0,12.82,28.23,41.05,56.62,7.97,0.45,,1.0,3.4,,73.2,0.65,65.3,86.02,1001.7,13.72,0.0
2023-01-03 11:00:00,2023-01-03 12:00:00,267.25,355.5,14.35,32.4,46.83,57.63,7.47,0.6,3.45,1.23,3.47,,70.1,1.05,28.05,151.68,1001.37,14.35,0.0
2023-01-03 12:00:00,2023-01-03 13:00:00,271.25,385.25,11.12,36.77,47.85,61.7,8.07,0.7,6.45,1.38,4.35,,65.62,1.0,21.9,235.82,1000.3,15.3,0.0
2023-01-03 13:00:00,2023-01-03 14:00:00,292.75,394.25,7.75,37.27,44.98,66.7,7.6,0.7,12.58,1.5,5.45,,65.05,1.4,31.35,221.6,999.03,15.38,0.0
2023-01-03 14:00:00,2023-01-03 15:00:00,297.75,407.0,5.45,33.05,38.6,66.17,7.0,0.82,17.5,1.48,5.53,,65.55,1.3,101.25,164.78,998.35,15.4,0.0
2023-01-03 15:00:00,2023-01-03 16:00:00,288.75,398.0,4.45,32.6,37.02,64.88,6.9,0.82,21.77,1.48,7.1,,66.08,1.12,27.68,95.78,998.2,15.28,0.0
2023-01-03 16:00:00,2023-01-03 17:00:00,287.5,397.25,4.17,31.8,36.05,59.65,6.93,0.8,16.95,1.45,10.12,,69.9,0.72,41.12,45.0,998.02,14.52,0.0
2023-01-03 17:00:00,2023-01-03 18:00:00,271.75,388.0,10.6,39.25,49.83,53.25,7.53,0.93,5.92,1.52,8.53,,74.0,1.12,35.38,10.0,998.33,13.82,0.0
2023-01-03 18:00:00,2023-01-03 19:00:00,255.5,366.25,32.2,39.62,71.88,50.95,7.23,1.18,1.67,1.5,6.4,,78.6,0.75,165.82,4.83,998.58,13.0,0.0
2023-01-03 19:00:00,2023-01-03 20:00:00,263.0,374.5,30.95,40.27,71.2,52.62,21.25,1.07,2.33,1.48,6.75,,78.65,0.68,277.25,4.32,999.05,12.72,0.0
2023-01-03 20:00:00,2023-01-03 21:00:00,291.5,414.0,21.02,35.8,56.77,59.47,17.6,1.02,2.5,1.55,10.67,,80.28,0.28,204.03,4.58,999.5,12.4,0.0
2023-01-03 21:00:00,2023-01-03 22:00:00,289.75,424.5,24.45,34.58,58.97,57.38,11.52,1.0,1.98,1.5,8.55,,82.0,0.45,270.55,4.48,999.65,12.07,0.0
2023-01-03 22:00:00,2023-01-03 23:00:00,261.25,369.0,18.12,32.12,50.35,56.55,7.65,0.9,2.07,1.32,6.0,,82.9,0.57,258.77,4.4,999.72,12.02,0.0
2023-01-03 23:00:00,2023-01-04 00:00:00,229.75,327.25,35.75,29.15,65.0,54.78,6.17,0.9,1.68,1.17,4.48,,85.67,0.6,240.7,4.5,999.45,11.4,0.0
2023-01-04 00:00:00,2023-01-04 01:00:00,221.75,340.25,58.35,25.62,83.97,50.35,6.2,1.0,1.82,1.2,4.83,,88.28,0.53,240.83,4.62,999.25,10.92,0.0
2023-01-04 01:00:00,2023-01-04 02:00:00,215.0,353.75,7.2,24.43,31.65,53.17,8.15,0.67,2.1,1.48,4.78,,88.8,0.55,266.75,4.53,999.3,11.38,0.0
2023-01-04 02:00:00,2023-01-04 03:00:00,201.75,364.75,3.4,19.1,22.4,48.1,16.3,0.65,2.77,1.18,2.7,,89.38,0.52,276.2,4.55,999.2,11.3,0.0
2023-01-04 03:00:00,2023-01-04 04:00:00,184.5,355.0,2.78,17.33,20.05,43.88,9.73,0.7,4.08,0.97,2.38,,89.62,0.53,260.43,4.53,999.0,11.32,0.0
2023-01-04 04:00:00,2023-01-04 05:00:00,162.75,293.0,2.95,13.02,15.98,46.23,6.07,0.7,8.47,0.85,1.65,,89.85,0.65,262.2,4.53,998.6,11.15,0.0
2023-01-04 05:00:00,2023-01-04 06:00:00,133.75,181.75,2.3,12.53,14.85,48.07,5.8,0.65,9.05,0.8,1.45,,89.42,0.38,243.75,4.75,998.85,11.03,0.0
2023-01-04 06:00:00,2023-01-04 07:00:00,121.75,158.5,3.17,14.55,17.75,46.93,6.03,0.6,8.7,0.67,1.28,,87.98,0.53,255.45,4.6,999.33,10.75,0.0
2023-01-04 07:00:00,2023-01-04 08:00:00,125.0,144.75,4.3,19.5,23.75,46.83,6.8,0.65,9.6,0.62,1.45,,85.53,0.65,268.33,8.3,1000.27,10.85,0.0
2023-01-04 08:00:00,2023-01-04 09:00:00,130.0,151.25,4.78,18.55,23.35,45.5,6.33,0.7,9.12,0.7,1.5,,83.43,0.55,199.97,29.5,1001.02,11.05,0.0
2023-01-04 09:00:00,2023-01-04 10:00:00,141.0,178.5,8.43,23.5,31.93,42.53,6.28,0.77,7.67,0.83,1.95,,79.5,0.45,229.35,73.83,1001.97,11.62,0.0
2023-01-04 10:00:00,2023-01-04 11:00:00,161.75,198.25,10.68,24.48,35.17,44.17,6.3,0.83,10.55,0.95,2.52,,73.38,0.55,146.93,168.68,997.67,12.55,0.0
2023-01-04 11:00:00,2023-01-04 12:00:00,185.5,219.0,12.65,28.4,41.0,48.0,6.65,0.95,12.65,1.07,3.3,,67.03,0.45,231.1,253.48,991.65,13.82,0.0
2023-01-04 12:00:00,2023-01-04 13:00:00,210.5,260.25,11.62,33.15,44.8,55.05,6.97,1.0,19.98,1.22,4.62,,62.5,0.5,95.5,302.73,990.67,14.73,0.0
2023-01-04 13:00:00,2023-01-04 14:00:00,230.5,293.75,8.8,37.52,46.27,65.58,7.2,1.07,26.83,1.42,5.28,,59.4,0.53,234.55,289.18,989.6,15.6,0.0
2023-01-04 14:00:00,2023-01-04 15:00:00,241.0,316.5,5.4,37.03,42.38,72.53,6.35,0.9,35.0,1.48,6.07,,56.22,0.62,244.52,221.9,988.72,16.45,0.0
2023-01-04 15:00:00,2023-01-04 16:00:00,241.5,311.5,5.6,36.55,42.15,76.3,6.05,0.9,37.2,1.75,7.88,,57.77,0.68,244.15,123.58,988.45,16.03,0.0
2023-01-04 16:00:00,2023-01-04 17:00:00,231.0,316.0,4.2,35.55,39.8,69.23,6.58,0.75,25.58,1.45,7.85,,63.23,0.53,251.68,50.93,988.4,14.92,0.0
2023-01-04 17:00:00,2023-01-04 18:00:00,192.75,272.5,17.5,43.38,60.9,58.1,6.8,0.9,7.0,1.18,8.12,,70.9,0.5,254.38,10.22,988.6,13.62,0.0
2023-01-04 18:00:00,2023-01-04 19:00:00,187.75,257.5,86.25,45.23,131.57,56.38,6.87,1.55,1.82,1.67,9.15,,79.18,0.28,225.15,4.5,988.83,12.32,0.0
